0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	3
180	3
181	17
182	39
183	36
184	52
185	43
186	46
187	45
188	43
189	41
190	37
191	33
192	40
193	32
194	38
195	30
196	43
197	45
198	31
199	33
200	30
201	31
202	37
203	54
204	36
205	38
206	37
207	41
208	31
209	43
210	29
211	24
212	27
213	40
214	32
215	34
216	34
217	24
218	28
219	39
220	47
221	46
222	39
223	37
224	41
225	45
226	48
227	41
228	42
229	27
230	23
231	33
232	41
233	38
234	33
235	23
236	35
237	36
238	40
239	39
240	41
241	26
242	34
243	42
244	32
245	44
246	42
247	39
248	41
249	34
250	29
251	31
252	36
253	45
254	23
255	33
256	35
257	42
258	30
259	41
260	35
261	47
262	41
263	34
264	49
265	38
266	41
267	48
268	38
269	34
270	43
271	47
272	45
273	35
274	39
275	39
276	48
277	49
278	38
279	43
280	37
281	54
282	41
283	46
284	51
285	51
286	45
287	48
288	42
289	51
290	44
291	41
292	45
293	48
294	52
295	51
296	52
297	51
298	51
299	48
300	45
301	70
302	62
303	61
304	71
305	60
306	51
307	51
308	48
309	77
310	57
311	80
312	69
313	63
314	79
315	61
316	81
317	97
318	86
319	77
320	69
321	84
322	96
323	100
324	100
325	118
326	119
327	98
328	126
329	122
330	128
331	140
332	145
333	171
334	155
335	145
336	167
337	190
338	201
339	183
340	168
341	203
342	222
343	198
344	243
345	228
346	234
347	245
348	259
349	284
350	247
351	240
352	246
353	284
354	304
355	300
356	312
357	292
358	313
359	296
360	326
361	284
362	338
363	316
364	322
365	313
366	329
367	318
368	306
369	311
370	285
371	305
372	281
373	304
374	283
375	272
376	279
377	265
378	269
379	281
380	242
381	271
382	253
383	226
384	250
385	238
386	240
387	217
388	222
389	225
390	194
391	187
392	197
393	171
394	169
395	157
396	181
397	165
398	143
399	139
400	156
401	124
402	159
403	145
404	132
405	135
406	131
407	104
408	98
409	116
410	128
411	113
412	95
413	99
414	96
415	99
416	105
417	94
418	75
419	83
420	88
421	87
422	75
423	81
424	72
425	84
426	69
427	70
428	61
429	74
430	75
431	60
432	59
433	59
434	55
435	51
436	53
437	59
438	65
439	51
440	44
441	51
442	43
443	47
444	50
445	51
446	50
447	50
448	38
449	43
450	36
451	47
452	50
453	34
454	45
455	46
456	28
457	36
458	25
459	31
460	29
461	41
462	35
463	36
464	42
465	25
466	34
467	32
468	33
469	30
470	38
471	33
472	23
473	23
474	31
475	30
476	30
477	28
478	26
479	27
480	26
481	33
482	30
483	26
484	31
485	30
486	31
487	34
488	40
489	31
490	30
491	36
492	21
493	28
494	24
495	32
496	17
497	39
498	31
499	25
500	32
501	24
502	26
503	36
504	28
505	35
506	33
507	40
508	25
509	32
510	40
511	32
512	36
513	22
514	37
515	27
516	27
517	21
518	39
519	25
520	34
521	34
522	32
523	41
524	34
525	30
526	27
527	33
528	26
529	31
530	24
531	39
532	44
533	20
