0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	1
177	1
178	2
179	3
180	16
181	36
182	72
183	102
184	100
185	116
186	103
187	111
188	83
189	100
190	100
191	88
192	70
193	102
194	94
195	97
196	103
197	96
198	97
199	85
200	83
201	72
202	83
203	103
204	73
205	88
206	87
207	76
208	86
209	82
210	83
211	82
212	60
213	77
214	70
215	81
216	81
217	83
218	97
219	90
220	82
221	79
222	68
223	69
224	81
225	99
226	80
227	93
228	82
229	59
230	82
231	78
232	85
233	76
234	87
235	88
236	73
237	97
238	92
239	81
240	89
241	81
242	78
243	102
244	73
245	77
246	83
247	64
248	110
249	74
250	67
251	84
252	91
253	77
254	84
255	91
256	101
257	73
258	74
259	90
260	67
261	88
262	81
263	95
264	86
265	77
266	89
267	73
268	99
269	76
270	72
271	78
272	65
273	79
274	83
275	78
276	77
277	79
278	77
279	83
280	77
281	67
282	74
283	85
284	89
285	89
286	76
287	87
288	77
289	87
290	79
291	69
292	91
293	82
294	86
295	87
296	83
297	79
298	80
299	84
300	76
301	106
302	88
303	73
304	81
305	81
306	71
307	86
308	69
309	72
310	70
311	61
312	81
313	82
314	82
315	84
316	70
317	74
318	64
319	85
320	76
321	98
322	78
323	85
324	83
325	86
326	97
327	82
328	79
329	74
330	93
331	65
332	81
333	85
334	79
335	87
336	84
337	88
338	78
339	85
340	85
341	97
342	62
343	83
344	97
345	84
346	95
347	86
348	87
349	82
350	81
351	84
352	80
353	81
354	78
355	86
356	65
357	87
358	72
359	59
360	85
361	100
362	88
363	70
364	89
365	105
366	79
367	85
368	76
369	90
370	83
371	88
372	77
373	79
374	82
375	78
376	78
377	78
378	85
379	90
380	76
381	79
382	89
383	78
384	94
385	87
386	89
387	78
388	81
389	86
390	78
391	88
392	85
393	89
394	83
395	77
396	75
397	78
398	80
399	93
400	78
401	80
402	84
403	67
404	83
405	88
406	74
407	86
408	74
409	75
410	76
411	73
412	84
413	84
414	75
415	93
416	86
417	81
418	70
419	77
420	91
421	92
422	80
423	83
424	81
425	101
426	86
427	83
428	84
429	91
430	90
431	102
432	70
433	88
434	83
435	75
436	78
437	70
438	87
439	92
440	100
441	69
442	95
443	91
444	85
445	91
446	79
447	81
448	66
449	92
450	86
451	80
452	89
453	87
454	85
455	84
456	99
457	81
458	81
459	69
460	87
461	81
462	84
463	94
464	88
465	112
466	89
467	112
468	97
469	70
470	95
471	95
472	84
473	96
474	90
475	81
476	86
477	84
478	90
479	89
480	92
481	92
482	77
483	96
484	75
485	98
486	71
487	66
488	81
489	80
490	77
491	98
492	83
493	78
494	75
495	77
496	86
497	90
498	84
499	73
500	82
501	86
502	83
503	97
504	98
505	85
506	85
507	87
508	98
509	87
510	75
511	93
512	73
513	94
514	71
515	98
516	77
517	72
518	89
519	88
520	72
521	103
522	85
523	87
524	104
525	84
526	79
527	87
528	96
529	75
530	76
531	88
532	89
533	91
