0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	2
42	2
43	5
44	20
45	23
46	32
47	32
48	31
49	32
50	33
51	29
52	27
53	18
54	35
55	16
56	28
57	28
58	26
59	35
60	32
61	32
62	32
63	33
64	31
65	28
66	39
67	25
68	37
69	26
70	22
71	33
72	31
73	30
74	23
75	24
76	35
77	28
78	32
79	30
80	31
81	32
82	28
83	24
84	37
85	42
86	38
87	34
88	33
89	40
90	38
91	50
92	30
93	46
94	28
95	29
96	30
97	29
98	36
99	29
100	35
101	21
102	31
103	37
104	34
105	34
106	38
107	29
108	35
109	36
110	37
111	36
112	24
113	26
114	32
115	28
116	38
117	40
118	37
119	35
120	30
121	37
122	26
123	26
124	34
125	38
126	32
127	30
128	35
129	31
130	26
131	36
132	40
133	39
134	39
135	42
136	32
137	26
138	36
139	35
140	36
141	29
142	37
143	47
144	37
145	27
146	28
147	35
148	35
149	32
150	33
151	33
152	34
153	31
154	29
155	25
156	30
157	34
158	35
159	31
160	33
161	41
162	42
163	41
164	31
165	27
166	35
167	26
168	42
169	33
170	33
171	37
172	23
173	29
174	33
175	34
176	22
177	36
178	34
179	40
180	33
181	24
182	32
183	38
184	43
185	39
186	33
187	35
188	34
189	39
190	36
191	30
192	42
193	44
194	31
195	32
196	48
197	30
198	35
199	29
200	30
201	21
202	28
203	29
204	32
205	33
206	22
207	34
208	25
209	33
210	29
211	38
212	49
213	33
214	32
215	37
216	33
217	32
218	33
219	41
220	36
221	29
222	25
223	36
224	39
225	30
226	23
227	32
228	20
229	36
230	27
231	38
232	26
233	27
234	30
235	25
236	30
237	30
238	39
239	33
240	33
241	43
242	49
243	32
244	30
245	29
246	31
247	20
248	21
249	27
250	27
251	24
252	26
253	19
254	31
255	18
256	28
257	33
258	30
259	31
260	28
261	34
262	28
263	27
264	24
265	35
266	23
267	28
268	30
269	27
270	33
271	17
272	26
273	32
274	25
275	37
276	29
277	27
278	27
279	30
280	31
281	23
282	30
283	17
284	26
285	26
286	24
287	22
288	40
289	38
290	35
291	22
292	32
293	27
294	30
295	25
296	25
297	23
298	25
299	25
300	28
301	25
302	31
303	31
304	19
305	22
306	18
307	17
308	24
309	24
310	24
311	27
312	21
313	27
314	22
315	24
316	24
317	23
318	33
319	20
320	26
321	18
322	19
323	31
324	12
325	28
326	22
327	25
328	25
329	22
330	27
331	20
332	25
333	24
334	20
335	34
336	30
337	19
338	20
339	18
340	19
341	25
342	21
343	21
344	33
345	27
346	23
347	25
348	24
349	30
350	22
351	20
352	22
353	30
354	27
355	31
356	39
357	29
358	20
359	22
360	21
361	25
362	22
363	22
364	16
365	29
366	29
367	29
368	19
369	32
370	27
371	36
372	23
373	22
374	31
375	31
376	23
377	36
378	29
379	24
380	37
381	30
382	24
383	26
384	35
385	23
386	24
387	26
388	33
389	30
390	28
391	34
392	32
393	31
394	31
395	30
396	32
397	19
398	36
399	32
400	25
401	36
402	28
403	29
404	27
405	29
406	33
407	28
408	28
409	18
410	26
411	25
412	27
413	25
414	32
415	26
416	29
417	42
418	35
419	28
420	34
421	35
422	22
423	36
424	42
425	26
426	32
427	31
428	36
429	27
430	22
431	28
432	32
433	31
434	37
435	18
436	36
437	28
438	34
439	38
440	36
441	38
442	19
443	35
444	32
445	24
446	30
447	46
448	38
449	32
450	30
451	39
452	28
453	30
454	42
455	29
456	32
457	36
458	37
459	31
460	42
461	36
462	32
463	24
464	33
465	35
466	34
467	35
468	34
469	45
470	25
471	39
472	53
473	38
474	34
475	35
476	43
477	22
478	44
479	36
480	34
481	49
482	40
483	38
484	38
485	28
486	42
487	36
488	42
489	46
490	31
491	45
492	36
493	42
494	60
495	42
496	34
497	35
498	38
499	37
500	27
501	39
502	43
503	44
504	45
505	48
506	39
507	33
508	36
509	44
510	41
511	51
512	41
513	47
514	42
515	42
516	28
517	32
518	38
519	38
520	45
521	43
522	43
523	50
524	42
525	50
526	43
527	37
528	47
529	37
530	39
531	59
532	40
533	37
